Date,Region,Product_Category,Sales,Profit,Units_Sold,Customer_Segment,Growth_%
2023-04-01 03:22:12.688642,North,Furniture,5193.92,1322.8319945717765,2,Corporate,11.11
2023-08-17 03:22:12.688642,North,Furniture,9920.75,1523.44720185685,77,Retail,-7.56
2023-07-03 03:22:12.688642,South,Food,2407.68,313.6415782647882,36,Retail,2.99
2024-12-31 03:22:12.688642,West,Clothing,6785.54,1739.7049778393541,38,Home Office,2.83
2025-02-01 03:22:12.688642,North,Clothing,1468.47,325.6150646538634,18,Home Office,10.57
2023-11-07 03:22:12.688642,East,Books,9278.03,1260.7683466673457,51,Home Office,-4.02
2023-05-13 03:22:12.688642,West,Furniture,5944.78,1084.4259995995342,15,Retail,19.51
2022-09-10 03:22:12.688642,North,Furniture,8608.17,2498.225421368642,99,Retail,-5.34
2025-03-25 03:22:12.688642,West,Food,8962.89,2128.3980796966534,52,Retail,7.95
2022-07-21 03:22:12.688642,East,Books,5615.39,591.9530872941497,17,Corporate,-0.16
2023-04-07 03:22:12.688642,West,Books,6851.87,847.9722650846297,77,Home Office,-6.01
2023-04-08 03:22:12.688642,North,Food,7017.33,816.1517170600846,22,Retail,6.17
2023-05-02 03:22:12.688642,North,Clothing,4658.76,1221.0015564189694,54,Retail,-4.91
2022-11-12 03:22:12.688642,East,Electronics,4404.9,926.5918908856414,52,Retail,10.4
2024-09-20 03:22:12.688642,South,Food,1943.26,553.8278315316435,85,Home Office,-9.03
2022-09-28 03:22:12.688642,South,Clothing,3900.75,283.71536690055893,90,Home Office,5.31
2024-04-11 03:22:12.688642,West,Books,9908.49,624.2442731374271,46,Corporate,-3.43
2022-09-29 03:22:12.688642,North,Food,2771.63,607.1268164919915,4,Corporate,18.5
2022-08-02 03:22:12.688642,North,Electronics,7648.16,892.2035897077482,7,Corporate,11.32
2025-02-05 03:22:12.688642,East,Furniture,687.54,151.11641608788673,10,Corporate,12.66
2022-12-11 03:22:12.688642,East,Food,4727.94,1091.5278928028392,15,Retail,11.16
2024-11-01 03:22:12.688642,North,Electronics,678.26,85.5423450655861,26,Corporate,9.98
2024-01-03 03:22:12.688642,East,Electronics,4810.42,1386.2044305244692,80,Retail,-5.86
2022-08-10 03:22:12.688642,South,Food,372.77,90.83854007085114,40,Retail,19.92
2025-03-28 03:22:12.688642,South,Clothing,6171.62,875.3750258981302,98,Home Office,9.72
2023-02-11 03:22:12.688642,West,Food,5906.44,903.8605363917379,61,Retail,16.92
2024-12-13 03:22:12.688642,East,Books,7998.65,1831.4337937341277,81,Home Office,5.11
2022-11-17 03:22:12.688642,West,Electronics,5874.53,740.2447501444101,16,Corporate,-1.42
2024-12-07 03:22:12.688642,East,Electronics,9267.39,1147.7087451032683,98,Corporate,3.12
2022-05-31 03:22:12.688642,East,Furniture,7852.74,1619.45003299176,93,Home Office,1.97
2023-11-28 03:22:12.688642,South,Electronics,1413.3,118.29118893956458,18,Home Office,-9.52
2024-09-05 03:22:12.688642,North,Furniture,2728.18,813.9134199807418,75,Corporate,10.25
2025-03-05 03:22:12.688642,East,Electronics,359.68,43.812379961862796,76,Retail,12.13
2025-02-05 03:22:12.688642,East,Electronics,3922.73,571.4578797577109,2,Retail,-8.77
2024-10-30 03:22:12.688642,East,Food,5144.41,545.6483115630191,54,Home Office,-2.62
2025-01-13 03:22:12.688642,North,Food,9464.87,1995.8950807557205,18,Retail,9.93
2022-12-21 03:22:12.688642,West,Books,5270.45,343.2230743590797,54,Retail,-0.34
2023-03-24 03:22:12.688642,West,Clothing,7832.18,2208.3001017094393,38,Corporate,18.02
2023-03-29 03:22:12.688642,East,Books,2753.44,346.92337330209773,97,Home Office,-6.62
2023-07-03 03:22:12.688642,East,Electronics,1616.27,455.535704258389,73,Corporate,17.84
2023-07-21 03:22:12.688642,West,Books,8127.28,921.5100120825732,15,Retail,17.42
2024-01-03 03:22:12.688642,West,Food,2549.51,454.9525173462195,64,Retail,18.67
2022-11-08 03:22:12.688642,South,Electronics,8726.22,1952.8662582750078,92,Corporate,-7.68
2024-06-11 03:22:12.688642,East,Electronics,1781.51,361.92572797588036,8,Retail,-1.83
2022-11-16 03:22:12.688642,West,Books,8530.71,1519.5168609968334,46,Retail,-2.46
2023-04-21 03:22:12.688642,South,Furniture,7751.19,1915.5762196413443,39,Corporate,16.56
2023-11-19 03:22:12.688642,North,Clothing,6151.08,1031.0656175930774,52,Retail,14.22
2024-10-05 03:22:12.688642,East,Books,8517.18,1135.2856725567488,8,Corporate,-5.23
2024-08-03 03:22:12.688642,West,Books,3374.03,774.840023932093,50,Home Office,-5.76
2024-04-22 03:22:12.688642,East,Clothing,1743.74,495.776471537635,50,Retail,4.22
2022-11-03 03:22:12.688642,South,Electronics,1654.7,331.5130950463221,83,Retail,-4.8
2024-01-06 03:22:12.688642,West,Electronics,2776.55,332.98423338764866,68,Corporate,4.28
2022-08-20 03:22:12.688642,North,Furniture,4517.65,1087.4083008679836,27,Home Office,15.34
2023-07-04 03:22:12.688642,North,Books,8772.63,2109.652554601489,77,Retail,5.0
2023-08-12 03:22:12.688642,South,Clothing,986.4,115.1286933007794,38,Retail,11.73
2022-06-29 03:22:12.688642,North,Books,9160.9,1338.934864406383,21,Home Office,-2.5
2023-03-13 03:22:12.688642,North,Food,9262.4,789.4918424258865,90,Retail,-2.03
2025-03-28 03:22:12.688642,North,Books,7299.64,510.36815852299713,45,Corporate,7.81
2025-03-26 03:22:12.688642,North,Books,9012.81,2269.792203725511,58,Home Office,15.57
2023-06-06 03:22:12.688642,North,Food,7722.87,1105.4829931251386,23,Home Office,5.93
2022-07-03 03:22:12.688642,North,Food,5330.18,641.369844882112,54,Retail,-4.05
2022-11-29 03:22:12.688642,North,Clothing,6047.43,689.545083191733,30,Home Office,-3.47
2023-07-20 03:22:12.688642,West,Electronics,6319.42,434.15301002417687,95,Home Office,8.51
2025-03-19 03:22:12.688642,North,Furniture,1356.24,401.7395600595577,95,Home Office,-6.9
2022-10-18 03:22:12.688642,West,Food,2011.24,285.1161817611992,16,Retail,-8.04
2024-08-30 03:22:12.688642,East,Electronics,5281.35,480.9321586457021,52,Home Office,-6.92
2022-09-13 03:22:12.688642,South,Clothing,1240.76,330.08569511328136,41,Retail,1.77
2025-04-25 03:22:12.688642,North,Books,9653.3,2227.7881951898944,71,Home Office,0.63
2023-07-08 03:22:12.688642,South,Clothing,5120.56,1104.275409665131,81,Corporate,-9.94
2024-09-11 03:22:12.688642,North,Clothing,3862.85,480.1664635669747,24,Home Office,-5.15
2023-05-27 03:22:12.688642,West,Food,1659.65,255.36159381605518,20,Home Office,0.43
2024-04-03 03:22:12.688642,North,Furniture,4223.69,1099.3075435756518,27,Home Office,2.9
2022-12-13 03:22:12.688642,East,Food,3094.02,649.6647128254612,2,Corporate,2.07
2022-10-23 03:22:12.688642,South,Books,970.48,132.38611459888165,60,Home Office,-0.41
2025-03-09 03:22:12.688642,South,Food,9673.35,747.9429829718217,51,Corporate,14.36
2025-02-14 03:22:12.688642,East,Books,2723.28,749.0861150536748,1,Corporate,2.48
2025-01-12 03:22:12.688642,West,Food,6935.66,2003.6037248603363,98,Corporate,9.33
2024-03-31 03:22:12.688642,West,Furniture,1004.09,230.638198912834,91,Retail,14.97
2024-10-18 03:22:12.688642,East,Electronics,9140.37,2036.9127414829097,6,Retail,15.61
2022-07-31 03:22:12.688642,South,Furniture,5948.44,1097.0559747202924,38,Corporate,15.71
2023-05-18 03:22:12.688642,North,Food,6603.03,1933.8796387538289,54,Retail,4.84
2023-04-25 03:22:12.688642,West,Clothing,7839.67,1752.4611321391656,60,Corporate,9.84
2024-04-12 03:22:12.688642,North,Electronics,6098.56,421.9202647396278,27,Retail,-0.56
2023-06-10 03:22:12.688642,South,Clothing,801.98,58.490284684454565,80,Retail,15.86
2022-10-26 03:22:12.688642,North,Furniture,4352.87,1266.219957149917,62,Home Office,-3.6
2024-02-29 03:22:12.688642,East,Electronics,2694.1,770.0273136230018,63,Retail,13.63
2024-10-24 03:22:12.688642,West,Food,4918.5,931.8538736403876,99,Retail,4.09
2023-07-09 03:22:12.688642,West,Clothing,4102.82,424.786252442184,91,Home Office,-1.04
2022-10-08 03:22:12.688642,East,Food,8282.68,1622.3818672158197,35,Corporate,1.39
2022-12-18 03:22:12.688642,East,Books,2545.77,613.2402593501466,58,Home Office,7.65
2023-02-01 03:22:12.688642,West,Electronics,2092.88,108.97747788381402,61,Retail,17.9
2023-04-10 03:22:12.688642,West,Clothing,9585.05,2450.927455614383,36,Retail,-7.07
2024-04-19 03:22:12.688642,West,Furniture,9500.21,1578.9283143204766,92,Corporate,17.58
2024-03-05 03:22:12.688642,South,Furniture,9935.3,1647.1832432967392,56,Retail,14.47
2024-06-17 03:22:12.688642,South,Furniture,5726.97,908.1639505533551,67,Home Office,7.62
2023-06-17 03:22:12.688642,South,Furniture,1220.13,272.04204383586585,57,Corporate,-6.09
2024-11-04 03:22:12.688642,North,Clothing,8813.66,902.2136052384498,41,Home Office,14.37
2022-12-26 03:22:12.688642,South,Books,1536.64,309.8866730893963,31,Retail,10.72
2023-10-12 03:22:12.688642,West,Furniture,1640.38,100.10286840632433,3,Corporate,4.92
2024-10-10 03:22:12.688642,South,Furniture,2014.64,509.3762313815918,38,Retail,16.58
2022-11-30 03:22:12.688642,West,Furniture,6568.85,1667.5740395979353,53,Retail,9.93
2022-09-14 03:22:12.688642,East,Books,1161.27,148.60770841609602,52,Home Office,-1.34
2025-01-08 03:22:12.688642,North,Electronics,7804.99,595.9488914646413,24,Retail,-8.69
2023-05-27 03:22:12.688642,North,Furniture,676.69,160.33306012964096,26,Home Office,12.78
2024-06-03 03:22:12.688642,East,Furniture,1193.42,199.96182081015223,92,Retail,-2.34
2022-06-13 03:22:12.688642,West,Furniture,4401.42,1237.863035196287,73,Home Office,-1.58
2024-06-10 03:22:12.688642,North,Electronics,3853.8,533.2547781231003,37,Home Office,3.49
2023-04-28 03:22:12.688642,South,Furniture,9898.11,2577.2427382258734,91,Corporate,12.5
2022-07-17 03:22:12.688642,West,Electronics,9671.95,544.8279267377347,48,Corporate,17.73
2024-03-14 03:22:12.688642,North,Electronics,1977.85,481.0100609481903,67,Retail,-3.51
2023-02-04 03:22:12.688642,East,Food,9471.99,2079.6935118238994,41,Retail,16.46
2023-07-14 03:22:12.688642,West,Food,6953.39,1262.5056144202615,49,Corporate,8.13
2022-08-13 03:22:12.688642,North,Furniture,4147.55,1151.3867184392257,28,Home Office,15.67
2022-10-25 03:22:12.688642,East,Clothing,7422.35,2119.101686499468,32,Home Office,15.45
2023-04-08 03:22:12.688642,West,Food,9011.4,2545.011218822013,99,Corporate,1.77
2022-08-23 03:22:12.688642,South,Food,1883.4,375.64550943161095,71,Corporate,10.34
2025-02-07 03:22:12.688642,West,Clothing,2040.24,366.9353538961134,71,Retail,18.4
2022-05-23 03:22:12.688642,South,Books,4146.34,486.129385737771,85,Home Office,10.17
2023-10-28 03:22:12.688642,West,Furniture,1775.2,160.68682253243185,32,Corporate,3.74
2022-09-28 03:22:12.688642,East,Books,3667.94,694.2443101011062,38,Home Office,1.16
2023-04-18 03:22:12.688642,South,Books,6492.35,565.6406757026957,20,Home Office,-5.7
2025-02-24 03:22:12.688642,South,Electronics,8146.9,757.8972748738666,8,Corporate,19.96
2022-11-10 03:22:12.688642,West,Electronics,3089.16,429.96704922795016,68,Home Office,9.73
2025-04-08 03:22:12.688642,North,Furniture,2889.13,279.3406203202439,26,Retail,-1.7
2022-12-28 03:22:12.688642,South,Clothing,7819.46,1371.7837831007441,79,Corporate,-7.77
2024-08-06 03:22:12.688642,West,Electronics,3872.16,836.1440520865185,70,Home Office,12.62
2024-01-05 03:22:12.688642,East,Food,8202.91,1841.3494043324808,48,Corporate,15.65
2025-01-09 03:22:12.688642,West,Furniture,9934.47,1819.940289671856,96,Corporate,2.83
2024-01-13 03:22:12.688642,West,Books,9798.72,1768.1766767555666,69,Home Office,18.68
2023-12-23 03:22:12.688642,South,Furniture,6660.6,1123.66175103719,46,Retail,-0.15
2022-12-17 03:22:12.688642,North,Electronics,3814.61,424.6282845876137,58,Corporate,12.68
2022-11-15 03:22:12.688642,East,Clothing,748.35,159.81815576893308,70,Home Office,-2.11
2025-02-13 03:22:12.688642,South,Books,7406.6,1586.9180980479566,67,Corporate,0.08
2023-05-10 03:22:12.688642,South,Clothing,9781.88,1114.657475458281,29,Corporate,8.16
2023-06-28 03:22:12.688642,South,Furniture,773.05,174.04622075334774,83,Home Office,-8.9
2024-08-26 03:22:12.688642,East,Clothing,161.06,42.60058466221978,10,Retail,-3.68
2023-05-23 03:22:12.688642,North,Clothing,8334.58,1655.8922670039456,71,Home Office,-4.71
2025-03-24 03:22:12.688642,East,Furniture,1112.36,88.3045933009045,65,Corporate,-0.16
2024-08-02 03:22:12.688642,East,Books,908.07,119.6974079523174,65,Retail,13.32
2024-03-01 03:22:12.688642,North,Clothing,9112.33,666.9950872384322,17,Retail,17.23
2025-01-05 03:22:12.688642,East,Clothing,887.65,111.40697536522208,22,Retail,-9.62
2022-07-10 03:22:12.688642,West,Furniture,1228.77,126.54618227089786,14,Retail,-2.28
2023-02-22 03:22:12.688642,East,Food,5738.78,1082.6622618735141,6,Corporate,-9.24
2023-10-08 03:22:12.688642,South,Clothing,7592.46,1183.5591480136154,30,Home Office,15.84
2023-01-20 03:22:12.688642,East,Electronics,4055.77,935.5486054931529,47,Home Office,-4.04
2024-08-08 03:22:12.688642,South,Books,4263.83,600.1791838563341,97,Retail,13.12
2025-02-16 03:22:12.688642,East,Clothing,6363.0,564.2718744146664,20,Retail,-9.0
2023-08-24 03:22:12.688642,South,Furniture,5103.71,556.336180607918,16,Home Office,1.95
2023-05-26 03:22:12.688642,South,Electronics,284.42,53.02891366924284,68,Retail,0.76
2025-04-03 03:22:12.688642,South,Furniture,1224.47,198.93193758314922,34,Home Office,-0.12
2023-09-16 03:22:12.688642,North,Clothing,5857.84,355.29060233328465,1,Home Office,7.11
2023-11-03 03:22:12.688642,East,Electronics,7957.26,815.5107330741653,77,Retail,1.74
2023-06-06 03:22:12.688642,East,Books,7654.72,950.5946794455092,48,Home Office,2.1
2025-02-05 03:22:12.688642,West,Books,7426.56,1718.059542689937,8,Home Office,-4.32
2024-01-30 03:22:12.688642,West,Books,7735.6,1799.3526835004684,22,Home Office,2.44
2024-08-28 03:22:12.688642,West,Food,539.99,121.22608281229208,68,Retail,12.23
2024-10-21 03:22:12.688642,East,Furniture,8961.51,2281.738150972033,34,Corporate,-0.31
2023-05-26 03:22:12.688642,North,Clothing,8903.9,2390.429411783217,60,Corporate,15.71
2023-09-03 03:22:12.688642,South,Electronics,5366.05,363.6950815170347,45,Corporate,-5.02
2024-12-01 03:22:12.688642,East,Furniture,2561.08,443.74379965301034,37,Corporate,15.4
2023-06-18 03:22:12.688642,North,Clothing,5962.57,520.1735402535414,23,Corporate,8.47
2024-10-02 03:22:12.688642,North,Food,5623.07,778.8797247101351,84,Retail,2.71
2025-03-12 03:22:12.688642,East,Clothing,2307.28,497.9093235993671,24,Retail,-8.94
2024-03-29 03:22:12.688642,South,Furniture,6070.99,1216.7155220240645,91,Corporate,-6.2
2024-08-06 03:22:12.688642,North,Clothing,7993.21,656.5615039985258,13,Corporate,2.43
2024-10-14 03:22:12.688642,East,Electronics,8080.46,1933.414867575822,69,Home Office,16.34
2024-11-27 03:22:12.688642,South,Food,691.01,170.50961196014973,80,Home Office,18.7
2023-07-23 03:22:12.688642,West,Electronics,2051.92,173.99454591336726,60,Home Office,17.89
2022-07-12 03:22:12.688642,North,Food,6715.41,1369.3712439501946,38,Corporate,-1.78
2023-07-31 03:22:12.688642,North,Food,8612.34,2465.7760373119213,48,Corporate,-2.3
2024-05-23 03:22:12.688642,East,Clothing,5260.05,386.53588625472054,93,Retail,12.19
2023-09-22 03:22:12.688642,East,Electronics,7104.5,647.5872014944343,26,Home Office,18.22
2024-08-14 03:22:12.688642,South,Food,308.61,74.49263371898549,86,Home Office,-6.0
2023-06-11 03:22:12.688642,West,Food,6123.37,821.9486812773936,88,Retail,1.33
2024-04-11 03:22:12.688642,West,Clothing,9622.9,2779.987504173308,77,Retail,15.09
2022-12-07 03:22:12.688642,East,Furniture,6644.04,1369.2752569158906,85,Retail,4.76
2024-08-14 03:22:12.688642,East,Furniture,9230.53,1576.5752646211943,1,Home Office,15.27
2024-01-04 03:22:12.688642,South,Books,5703.49,766.6396163466987,4,Retail,-6.5
2022-12-26 03:22:12.688642,East,Books,8449.45,927.5906268669363,67,Corporate,13.31
2023-04-01 03:22:12.688642,South,Food,1329.21,282.46403767334357,87,Corporate,1.69
2024-08-13 03:22:12.688642,South,Furniture,1322.78,261.9200176746857,80,Corporate,10.79
2023-10-27 03:22:12.688642,West,Food,1289.78,179.89619953471572,13,Retail,-1.21
2023-01-08 03:22:12.688642,South,Electronics,4939.61,1380.3452985013955,39,Home Office,10.76
2025-04-10 03:22:12.688642,West,Furniture,3369.61,810.226005902643,31,Home Office,11.06
2024-07-08 03:22:12.688642,West,Furniture,7219.94,830.4147142401416,24,Retail,2.58
2025-03-30 03:22:12.688642,West,Furniture,9035.96,2582.852298009889,79,Retail,19.08
2023-08-27 03:22:12.688642,East,Books,6231.81,1488.6845163981643,5,Home Office,-9.99
2023-10-19 03:22:12.688642,West,Clothing,2210.78,606.365513146364,49,Corporate,10.23
2025-01-24 03:22:12.688642,South,Clothing,9315.68,783.0293999167596,86,Corporate,17.26
2023-12-12 03:22:12.688642,East,Books,5325.79,310.22295524735097,86,Home Office,15.72
2024-06-29 03:22:12.688642,South,Books,7227.46,1252.0097621713278,11,Retail,6.94
2023-02-17 03:22:12.688642,East,Books,8916.01,1444.7343653819253,24,Corporate,16.87
2023-09-18 03:22:12.688642,South,Clothing,9899.34,2647.5882699373487,45,Corporate,-6.76
2022-09-29 03:22:12.688642,North,Food,5110.03,475.41858338545234,74,Corporate,6.3
2022-12-28 03:22:12.688642,North,Books,8099.82,452.7439296102735,34,Retail,19.44
2022-05-18 03:22:12.688642,North,Food,5711.98,1041.362208252081,11,Retail,19.75
2022-06-28 03:22:12.688642,South,Food,4915.89,464.01836292007255,57,Corporate,10.37
2025-04-21 03:22:12.688642,East,Electronics,5423.35,338.29363856515727,29,Retail,-4.97
2023-02-06 03:22:12.688642,West,Clothing,4894.32,271.8873747046428,22,Home Office,-6.61
2024-05-12 03:22:12.688642,West,Food,4268.18,365.3921199676049,33,Retail,17.67
2024-11-20 03:22:12.688642,South,Clothing,7264.83,1045.8750474307517,72,Home Office,16.42
2024-01-09 03:22:12.688642,South,Clothing,2571.79,696.9347267506075,49,Corporate,-0.54
2022-10-31 03:22:12.688642,South,Electronics,6202.18,1489.4141597279288,96,Corporate,17.95
2024-07-22 03:22:12.688642,South,Clothing,7158.31,1306.6926488988393,23,Home Office,-6.08
2024-03-04 03:22:12.688642,West,Food,8931.7,1407.5125852312972,69,Corporate,-1.17
2024-07-25 03:22:12.688642,East,Furniture,3385.58,555.0650592516982,95,Corporate,9.32
2024-09-05 03:22:12.688642,West,Food,8619.93,2337.389732006653,29,Corporate,-4.88
2025-04-19 03:22:12.688642,South,Food,9458.38,2186.378148882104,6,Retail,19.67
2024-02-04 03:22:12.688642,North,Clothing,6521.93,606.5598946806809,52,Retail,-3.32
2023-05-26 03:22:12.688642,West,Food,7737.19,2204.580540879092,89,Home Office,-2.64
2024-04-26 03:22:12.688642,North,Furniture,4116.5,1001.2512047644473,89,Home Office,4.24
2022-07-30 03:22:12.688642,North,Clothing,9526.14,557.6508865995776,95,Retail,13.35
2025-01-23 03:22:12.688642,South,Books,6741.53,1183.5717055889822,14,Corporate,-6.39
2022-09-24 03:22:12.688642,West,Food,3170.55,675.9468306198494,17,Retail,10.02
2023-05-10 03:22:12.688642,East,Food,4102.19,267.6566197315682,80,Corporate,-7.02
2024-10-26 03:22:12.688642,West,Electronics,6215.78,859.425095039333,28,Home Office,-7.16
2024-03-01 03:22:12.688642,East,Books,2417.94,512.7861135763294,9,Home Office,-8.76
2023-07-22 03:22:12.688642,East,Books,7563.75,1921.3582866932866,66,Home Office,6.34
2023-10-17 03:22:12.688642,South,Furniture,2324.45,684.0495453810111,4,Retail,3.08
2024-12-07 03:22:12.688642,East,Books,5958.71,479.12564905070803,20,Retail,-0.78
2023-05-24 03:22:12.688642,West,Electronics,7000.36,1456.7790980560449,41,Corporate,5.81
2024-12-24 03:22:12.688642,West,Furniture,8611.5,2352.6395916458823,36,Home Office,5.06
2022-08-21 03:22:12.688642,North,Books,7365.61,1688.4148390058463,6,Corporate,4.22
2024-09-13 03:22:12.688642,East,Furniture,8008.37,1666.5410550469064,65,Corporate,-4.83
2024-11-30 03:22:12.688642,South,Books,9138.02,946.749074019835,50,Retail,16.91
2022-12-02 03:22:12.688642,South,Books,6017.94,1527.4995953966538,64,Retail,8.6
2023-08-31 03:22:12.688642,West,Books,8478.17,1616.1328924013967,3,Corporate,-6.18
2022-11-14 03:22:12.688642,East,Food,2395.54,186.5025089149317,37,Corporate,-2.34
2024-06-28 03:22:12.688642,South,Books,8165.86,2318.291209683522,3,Corporate,12.94
2023-12-24 03:22:12.688642,East,Food,2294.7,681.7500562243576,33,Retail,13.29
2024-04-11 03:22:12.688642,East,Clothing,9352.83,1724.8312871728035,59,Corporate,11.77
2022-12-18 03:22:12.688642,North,Electronics,3366.74,821.8878062946399,15,Retail,13.71
2023-01-03 03:22:12.688642,South,Furniture,1801.2,352.72571147082516,56,Home Office,7.95
2022-07-01 03:22:12.688642,North,Furniture,1566.87,243.72887843477795,61,Home Office,-1.34
2023-05-04 03:22:12.688642,South,Clothing,1953.99,297.54775170084486,68,Corporate,0.73
2024-01-19 03:22:12.688642,East,Books,4530.65,1318.7751445820522,79,Retail,5.29
2024-12-11 03:22:12.688642,South,Electronics,5269.28,749.2738274803553,71,Home Office,-2.62
2024-05-16 03:22:12.688642,West,Clothing,9146.48,1578.8063534089754,68,Retail,15.6
2023-09-05 03:22:12.688642,East,Clothing,3872.05,434.14468685256105,62,Retail,12.41
2025-03-25 03:22:12.688642,South,Furniture,2253.07,255.3190496022203,67,Home Office,19.4
2024-07-12 03:22:12.688642,North,Food,7463.83,1037.8961203912438,23,Corporate,2.46
2025-02-28 03:22:12.688642,North,Food,1433.08,402.9740837419667,14,Corporate,16.12
2023-12-15 03:22:12.688642,East,Books,8933.61,1332.3095789925644,6,Home Office,13.37
2023-02-24 03:22:12.688642,North,Books,4153.06,781.0758668014465,33,Retail,14.96
2022-07-13 03:22:12.688642,East,Clothing,6177.03,1151.6353839336102,9,Corporate,10.64
2024-07-20 03:22:12.688642,East,Books,1943.22,380.4587967266379,12,Retail,0.47
2022-09-26 03:22:12.688642,East,Food,1540.74,392.90543000837107,99,Home Office,-2.68
2023-04-13 03:22:12.688642,South,Electronics,8008.51,2204.7456217645195,95,Corporate,-1.83
2023-12-21 03:22:12.688642,East,Furniture,4354.05,444.9260744694267,51,Corporate,7.01
2024-01-25 03:22:12.688642,North,Food,9868.75,2616.322278496148,3,Corporate,16.39
2024-03-04 03:22:12.688642,West,Books,5290.55,988.9454855941008,56,Home Office,3.47
2022-11-15 03:22:12.688642,South,Furniture,8471.96,2381.61521838354,46,Home Office,7.97
2023-07-06 03:22:12.688642,North,Furniture,9801.64,2735.041232877446,36,Home Office,12.01
2024-03-22 03:22:12.688642,East,Clothing,2883.39,424.89151428361697,13,Retail,15.66
2025-04-12 03:22:12.688642,East,Books,8028.73,1709.8720861952731,13,Retail,9.45
2024-07-21 03:22:12.688642,West,Clothing,317.86,85.13969002120434,58,Retail,8.88
2025-02-20 03:22:12.688642,North,Furniture,6829.57,998.3275444634194,98,Corporate,19.63
2024-08-28 03:22:12.688642,South,Clothing,7477.49,455.80044623070074,85,Corporate,15.87
2024-02-23 03:22:12.688642,North,Books,4825.9,675.3941712013388,34,Corporate,12.0
2022-12-13 03:22:12.688642,East,Food,1704.84,240.9809081448143,43,Home Office,14.96
2024-05-16 03:22:12.688642,South,Electronics,6205.53,1561.8475071158239,28,Home Office,20.0
2024-03-29 03:22:12.688642,East,Food,8985.53,1144.8092669254859,56,Corporate,5.17
2024-03-06 03:22:12.688642,East,Furniture,9320.06,2548.9984233321406,47,Home Office,11.17
2023-11-04 03:22:12.688642,North,Food,7486.41,1401.1593740250912,35,Retail,14.4
2023-12-16 03:22:12.688642,West,Clothing,2710.76,532.7688283887263,78,Retail,3.33
2023-05-18 03:22:12.688642,East,Books,8716.24,2194.3298674094913,82,Home Office,18.65
2023-12-06 03:22:12.688642,North,Food,8899.35,744.3755196736191,19,Retail,1.47
2022-12-19 03:22:12.688642,South,Food,3735.7,203.5411286121349,83,Retail,-2.71
2024-10-14 03:22:12.688642,West,Books,1911.52,122.63102112246098,97,Retail,10.31
2022-12-06 03:22:12.688642,East,Clothing,8759.13,505.1029706705534,51,Corporate,-7.58
2022-08-18 03:22:12.688642,East,Electronics,8862.46,1993.8205943909911,99,Home Office,-6.2
2023-09-06 03:22:12.688642,South,Food,1098.97,122.25246888025883,20,Home Office,19.11
2024-05-06 03:22:12.688642,North,Furniture,9673.14,2557.1480237088404,29,Corporate,-1.55
2023-09-08 03:22:12.688642,East,Clothing,5377.5,1455.79010127524,72,Retail,-9.01
2023-03-16 03:22:12.688642,South,Clothing,9937.93,1381.5883531955785,89,Corporate,4.24
2024-01-18 03:22:12.688642,East,Food,4505.58,444.7293072064291,81,Retail,16.02
2023-05-31 03:22:12.688642,North,Books,5379.51,939.8165015923211,65,Corporate,-0.0
2025-03-03 03:22:12.688642,West,Food,2734.22,694.3608904128963,38,Retail,2.58
2025-02-20 03:22:12.688642,North,Food,8999.58,1990.9140273244793,49,Corporate,-5.29
2023-11-18 03:22:12.688642,North,Books,4492.75,253.55088059470916,94,Corporate,0.38
2023-05-11 03:22:12.688642,North,Furniture,8164.68,422.829493855862,28,Retail,18.96
2024-08-01 03:22:12.688642,South,Books,889.37,69.77186095348142,33,Retail,16.32
2022-06-26 03:22:12.688642,East,Food,7903.64,1060.6167311925333,13,Home Office,12.2
2023-10-18 03:22:12.688642,West,Electronics,4953.41,912.5199271479714,88,Home Office,13.59
2023-05-20 03:22:12.688642,South,Books,153.54,39.05999805186532,44,Corporate,10.08
2025-02-17 03:22:12.688642,North,Furniture,2340.0,200.5337657769598,86,Corporate,-6.46
2022-05-30 03:22:12.688642,West,Books,2017.93,177.81949554435693,52,Home Office,-6.48
2024-01-12 03:22:12.688642,North,Books,7542.47,2005.6000875951513,77,Home Office,6.12
2024-08-05 03:22:12.688642,North,Clothing,4824.3,1355.6583606485508,76,Retail,7.86
2023-10-30 03:22:12.688642,North,Clothing,1681.21,315.76881394952613,41,Home Office,19.15
2022-08-18 03:22:12.688642,West,Food,2642.35,650.6077424520699,49,Corporate,3.54
2025-04-15 03:22:12.688642,East,Food,5090.36,690.5978379553837,7,Home Office,17.52
2023-12-05 03:22:12.688642,North,Books,294.42,84.37097378023441,36,Home Office,19.71
2024-03-19 03:22:12.688642,East,Electronics,4298.84,1187.4260705568922,93,Home Office,15.34
2023-01-31 03:22:12.688642,West,Food,6812.81,1787.6897672926514,93,Home Office,1.97
2023-10-28 03:22:12.688642,West,Books,5225.77,278.2481998030743,26,Corporate,12.6
2023-08-29 03:22:12.688642,North,Books,6021.19,1088.7787981198549,27,Home Office,6.36
2022-08-07 03:22:12.688642,East,Books,3333.52,188.89541275271156,24,Home Office,-4.04
2022-09-10 03:22:12.688642,East,Books,1912.45,419.5176873621299,95,Corporate,-6.11
2024-11-19 03:22:12.688642,North,Books,8116.44,778.0493046647574,71,Home Office,-7.9
2023-02-03 03:22:12.688642,South,Clothing,9065.79,1902.6372588255444,81,Corporate,-0.21
